"","date","common_holiday"
"4986",2014-09-16,"Non-holiday"
"4987",2014-09-17,"Non-holiday"
"4988",2014-09-18,"Non-holiday"
"4989",2014-09-19,"Non-holiday"
"4990",2014-09-20,"Non-holiday"
"4991",2014-09-21,"Non-holiday"
"4992",2014-09-22,"Non-holiday"
"4993",2014-09-23,"Non-holiday"
"4994",2014-09-24,"Non-holiday"
"4995",2014-09-25,"Non-holiday"
"4996",2014-09-26,"Non-holiday"
"4997",2014-09-27,"Non-holiday"
"4998",2014-09-28,"Non-holiday"
"4999",2014-09-29,"Non-holiday"
"5000",2014-09-30,"Non-holiday"
"5001",2014-10-01,"Non-holiday"
"5002",2014-10-02,"Non-holiday"
"5003",2014-10-03,"Non-holiday"
"5004",2014-10-04,"Non-holiday"
"5005",2014-10-05,"Non-holiday"
"5006",2014-10-06,"Non-holiday"
"5007",2014-10-07,"Non-holiday"
"5008",2014-10-08,"Non-holiday"
"5009",2014-10-09,"Non-holiday"
"5010",2014-10-10,"Non-holiday"
"5011",2014-10-11,"Non-holiday"
"5012",2014-10-12,"Non-holiday"
"5013",2014-10-13,"Non-holiday"
"5014",2014-10-14,"Non-holiday"
"5015",2014-10-15,"Non-holiday"
"5016",2014-10-16,"Non-holiday"
"5017",2014-10-17,"Non-holiday"
"5018",2014-10-18,"Non-holiday"
"5019",2014-10-19,"Non-holiday"
"5020",2014-10-20,"Non-holiday"
"5021",2014-10-21,"Non-holiday"
"5022",2014-10-22,"Non-holiday"
"5023",2014-10-23,"Non-holiday"
"5024",2014-10-24,"Non-holiday"
"5025",2014-10-25,"Non-holiday"
"5026",2014-10-26,"Non-holiday"
"5027",2014-10-27,"Non-holiday"
"5028",2014-10-28,"Non-holiday"
"5029",2014-10-29,"Non-holiday"
"5030",2014-10-30,"Non-holiday"
"5031",2014-10-31,"Non-holiday"
"5032",2014-11-01,"Non-holiday"
"5033",2014-11-02,"Non-holiday"
"5034",2014-11-03,"Non-holiday"
"5035",2014-11-04,"Non-holiday"
"5036",2014-11-05,"Non-holiday"
"5037",2014-11-06,"Non-holiday"
"5038",2014-11-07,"Non-holiday"
"5039",2014-11-08,"Non-holiday"
"5040",2014-11-09,"Non-holiday"
"5041",2014-11-10,"Non-holiday"
"5042",2014-11-11,"Non-holiday"
"5043",2014-11-12,"Non-holiday"
"5044",2014-11-13,"Non-holiday"
"5045",2014-11-14,"Non-holiday"
"5046",2014-11-15,"Non-holiday"
"5047",2014-11-16,"Non-holiday"
"5048",2014-11-17,"Non-holiday"
"5049",2014-11-18,"Non-holiday"
"5050",2014-11-19,"Non-holiday"
"5051",2014-11-20,"Non-holiday"
"5052",2014-11-21,"Non-holiday"
"5053",2014-11-22,"Non-holiday"
"5054",2014-11-23,"Non-holiday"
"5055",2014-11-24,"Non-holiday"
"5056",2014-11-25,"Non-holiday"
"5057",2014-11-26,"Non-holiday"
"5058",2014-11-27,"Holiday"
"5059",2014-11-28,"Holiday"
"5060",2014-11-29,"Non-holiday"
"5061",2014-11-30,"Non-holiday"
"5062",2014-12-01,"Non-holiday"
"5063",2014-12-02,"Non-holiday"
"5064",2014-12-03,"Non-holiday"
"5065",2014-12-04,"Non-holiday"
"5066",2014-12-05,"Non-holiday"
"5067",2014-12-06,"Non-holiday"
"5068",2014-12-07,"Non-holiday"
"5069",2014-12-08,"Non-holiday"
"5070",2014-12-09,"Non-holiday"
"5071",2014-12-10,"Non-holiday"
"5072",2014-12-11,"Non-holiday"
"5073",2014-12-12,"Non-holiday"
"5074",2014-12-13,"Non-holiday"
"5075",2014-12-14,"Non-holiday"
"5076",2014-12-15,"Non-holiday"
"5077",2014-12-16,"Non-holiday"
"5078",2014-12-17,"Non-holiday"
"5079",2014-12-18,"Non-holiday"
"5080",2014-12-19,"Non-holiday"
"5081",2014-12-20,"Non-holiday"
"5082",2014-12-21,"Non-holiday"
"5083",2014-12-22,"Non-holiday"
"5084",2014-12-23,"Non-holiday"
"5085",2014-12-24,"Holiday"
"5086",2014-12-25,"Holiday"
"5087",2014-12-26,"Holiday"
"5088",2014-12-27,"Non-holiday"
"5089",2014-12-28,"Non-holiday"
"5090",2014-12-29,"Non-holiday"
"5091",2014-12-30,"Non-holiday"
"5092",2014-12-31,"Non-holiday"
"5093",2015-01-01,"Holiday"
"5094",2015-01-02,"Holiday"
"5095",2015-01-03,"Non-holiday"
"5096",2015-01-04,"Non-holiday"
"5097",2015-01-05,"Non-holiday"
"5098",2015-01-06,"Non-holiday"
"5099",2015-01-07,"Non-holiday"
"5100",2015-01-08,"Non-holiday"
"5101",2015-01-09,"Non-holiday"
"5102",2015-01-10,"Non-holiday"
"5103",2015-01-11,"Non-holiday"
"5104",2015-01-12,"Non-holiday"
"5105",2015-01-13,"Non-holiday"
"5106",2015-01-14,"Non-holiday"
"5107",2015-01-15,"Non-holiday"
"5108",2015-01-16,"Non-holiday"
"5109",2015-01-17,"Non-holiday"
"5110",2015-01-18,"Non-holiday"
"5111",2015-01-19,"Holiday"
"5112",2015-01-20,"Non-holiday"
"5113",2015-01-21,"Non-holiday"
"5114",2015-01-22,"Non-holiday"
"5115",2015-01-23,"Non-holiday"
"5116",2015-01-24,"Non-holiday"
"5117",2015-01-25,"Non-holiday"
"5118",2015-01-26,"Non-holiday"
"5119",2015-01-27,"Non-holiday"
"5120",2015-01-28,"Non-holiday"
"5121",2015-01-29,"Non-holiday"
"5122",2015-01-30,"Non-holiday"
"5123",2015-01-31,"Non-holiday"
"5124",2015-02-01,"Non-holiday"
"5125",2015-02-02,"Non-holiday"
"5126",2015-02-03,"Non-holiday"
"5127",2015-02-04,"Non-holiday"
"5128",2015-02-05,"Non-holiday"
"5129",2015-02-06,"Non-holiday"
"5130",2015-02-07,"Non-holiday"
"5131",2015-02-08,"Non-holiday"
"5132",2015-02-09,"Non-holiday"
"5133",2015-02-10,"Non-holiday"
"5134",2015-02-11,"Non-holiday"
"5135",2015-02-12,"Non-holiday"
"5136",2015-02-13,"Non-holiday"
"5137",2015-02-14,"Non-holiday"
"5138",2015-02-15,"Non-holiday"
"5139",2015-02-16,"Holiday"
"5140",2015-02-17,"Non-holiday"
"5141",2015-02-18,"Non-holiday"
"5142",2015-02-19,"Non-holiday"
"5143",2015-02-20,"Non-holiday"
"5144",2015-02-21,"Non-holiday"
"5145",2015-02-22,"Non-holiday"
"5146",2015-02-23,"Non-holiday"
"5147",2015-02-24,"Non-holiday"
"5148",2015-02-25,"Non-holiday"
"5149",2015-02-26,"Non-holiday"
"5150",2015-02-27,"Non-holiday"
"5151",2015-02-28,"Non-holiday"
"5152",2015-03-01,"Non-holiday"
"5153",2015-03-02,"Non-holiday"
"5154",2015-03-03,"Non-holiday"
"5155",2015-03-04,"Non-holiday"
"5156",2015-03-05,"Non-holiday"
"5157",2015-03-06,"Non-holiday"
"5158",2015-03-07,"Non-holiday"
"5159",2015-03-08,"Non-holiday"
"5160",2015-03-09,"Non-holiday"
"5161",2015-03-10,"Non-holiday"
"5162",2015-03-11,"Non-holiday"
"5163",2015-03-12,"Non-holiday"
"5164",2015-03-13,"Non-holiday"
"5165",2015-03-14,"Non-holiday"
"5166",2015-03-15,"Non-holiday"
"5167",2015-03-16,"Non-holiday"
"5168",2015-03-17,"Non-holiday"
"5169",2015-03-18,"Non-holiday"
"5170",2015-03-19,"Non-holiday"
"5171",2015-03-20,"Non-holiday"
"5172",2015-03-21,"Non-holiday"
"5173",2015-03-22,"Non-holiday"
"5174",2015-03-23,"Non-holiday"
"5175",2015-03-24,"Non-holiday"
"5176",2015-03-25,"Non-holiday"
"5177",2015-03-26,"Non-holiday"
"5178",2015-03-27,"Non-holiday"
"5179",2015-03-28,"Non-holiday"
"5180",2015-03-29,"Non-holiday"
"5181",2015-03-30,"Non-holiday"
"5182",2015-03-31,"Non-holiday"
"5183",2015-04-01,"Non-holiday"
"5184",2015-04-02,"Non-holiday"
"5185",2015-04-03,"Non-holiday"
"5186",2015-04-04,"Non-holiday"
"5187",2015-04-05,"Non-holiday"
"5188",2015-04-06,"Non-holiday"
"5189",2015-04-07,"Non-holiday"
"5190",2015-04-08,"Non-holiday"
"5191",2015-04-09,"Non-holiday"
"5192",2015-04-10,"Non-holiday"
"5193",2015-04-11,"Non-holiday"
"5194",2015-04-12,"Non-holiday"
"5195",2015-04-13,"Non-holiday"
"5196",2015-04-14,"Non-holiday"
"5197",2015-04-15,"Non-holiday"
"5198",2015-04-16,"Non-holiday"
"5199",2015-04-17,"Non-holiday"
"5200",2015-04-18,"Non-holiday"
"5201",2015-04-19,"Non-holiday"
"5202",2015-04-20,"Non-holiday"
"5203",2015-04-21,"Non-holiday"
"5204",2015-04-22,"Non-holiday"
"5205",2015-04-23,"Non-holiday"
"5206",2015-04-24,"Non-holiday"
"5207",2015-04-25,"Non-holiday"
"5208",2015-04-26,"Non-holiday"
"5209",2015-04-27,"Non-holiday"
"5210",2015-04-28,"Non-holiday"
"5211",2015-04-29,"Non-holiday"
"5212",2015-04-30,"Non-holiday"
"5213",2015-05-01,"Non-holiday"
"5214",2015-05-02,"Non-holiday"
"5215",2015-05-03,"Non-holiday"
"5216",2015-05-04,"Non-holiday"
"5217",2015-05-05,"Non-holiday"
"5218",2015-05-06,"Non-holiday"
"5219",2015-05-07,"Non-holiday"
"5220",2015-05-08,"Non-holiday"
"5221",2015-05-09,"Non-holiday"
"5222",2015-05-10,"Non-holiday"
"5223",2015-05-11,"Non-holiday"
"5224",2015-05-12,"Non-holiday"
"5225",2015-05-13,"Non-holiday"
"5226",2015-05-14,"Non-holiday"
"5227",2015-05-15,"Non-holiday"
"5228",2015-05-16,"Non-holiday"
"5229",2015-05-17,"Non-holiday"
"5230",2015-05-18,"Non-holiday"
"5231",2015-05-19,"Non-holiday"
"5232",2015-05-20,"Non-holiday"
"5233",2015-05-21,"Non-holiday"
"5234",2015-05-22,"Non-holiday"
"5235",2015-05-23,"Non-holiday"
"5236",2015-05-24,"Non-holiday"
"5237",2015-05-25,"Holiday"
"5238",2015-05-26,"Non-holiday"
"5239",2015-05-27,"Non-holiday"
"5240",2015-05-28,"Non-holiday"
"5241",2015-05-29,"Non-holiday"
"5242",2015-05-30,"Non-holiday"
"5243",2015-05-31,"Non-holiday"
"5244",2015-06-01,"Non-holiday"
"5245",2015-06-02,"Non-holiday"
"5246",2015-06-03,"Non-holiday"
"5247",2015-06-04,"Non-holiday"
"5248",2015-06-05,"Non-holiday"
"5249",2015-06-06,"Non-holiday"
"5250",2015-06-07,"Non-holiday"
"5251",2015-06-08,"Non-holiday"
"5252",2015-06-09,"Non-holiday"
"5253",2015-06-10,"Non-holiday"
"5254",2015-06-11,"Non-holiday"
"5255",2015-06-12,"Non-holiday"
"5256",2015-06-13,"Non-holiday"
"5257",2015-06-14,"Non-holiday"
"5258",2015-06-15,"Non-holiday"
"5259",2015-06-16,"Non-holiday"
"5260",2015-06-17,"Non-holiday"
"5261",2015-06-18,"Non-holiday"
"5262",2015-06-19,"Non-holiday"
"5263",2015-06-20,"Non-holiday"
"5264",2015-06-21,"Non-holiday"
"5265",2015-06-22,"Non-holiday"
"5266",2015-06-23,"Non-holiday"
"5267",2015-06-24,"Non-holiday"
"5268",2015-06-25,"Non-holiday"
"5269",2015-06-26,"Non-holiday"
"5270",2015-06-27,"Non-holiday"
"5271",2015-06-28,"Non-holiday"
"5272",2015-06-29,"Non-holiday"
"5273",2015-06-30,"Non-holiday"
"5274",2015-07-01,"Non-holiday"
"5275",2015-07-02,"Non-holiday"
"5276",2015-07-03,"Holiday"
"5277",2015-07-04,"Holiday"
"5278",2015-07-05,"Non-holiday"
"5279",2015-07-06,"Non-holiday"
"5280",2015-07-07,"Non-holiday"
"5281",2015-07-08,"Non-holiday"
"5282",2015-07-09,"Non-holiday"
"5283",2015-07-10,"Non-holiday"
"5284",2015-07-11,"Non-holiday"
"5285",2015-07-12,"Non-holiday"
"5286",2015-07-13,"Non-holiday"
"5287",2015-07-14,"Non-holiday"
"5288",2015-07-15,"Non-holiday"
"5289",2015-07-16,"Non-holiday"
"5290",2015-07-17,"Non-holiday"
"5291",2015-07-18,"Non-holiday"
"5292",2015-07-19,"Non-holiday"
"5293",2015-07-20,"Non-holiday"
"5294",2015-07-21,"Non-holiday"
"5295",2015-07-22,"Non-holiday"
"5296",2015-07-23,"Non-holiday"
"5297",2015-07-24,"Non-holiday"
"5298",2015-07-25,"Non-holiday"
"5299",2015-07-26,"Non-holiday"
"5300",2015-07-27,"Non-holiday"
"5301",2015-07-28,"Non-holiday"
"5302",2015-07-29,"Non-holiday"
"5303",2015-07-30,"Non-holiday"
"5304",2015-07-31,"Non-holiday"
"5305",2015-08-01,"Non-holiday"
"5306",2015-08-02,"Non-holiday"
"5307",2015-08-03,"Non-holiday"
"5308",2015-08-04,"Non-holiday"
"5309",2015-08-05,"Non-holiday"
"5310",2015-08-06,"Non-holiday"
"5311",2015-08-07,"Non-holiday"
"5312",2015-08-08,"Non-holiday"
"5313",2015-08-09,"Non-holiday"
"5314",2015-08-10,"Non-holiday"
"5315",2015-08-11,"Non-holiday"
"5316",2015-08-12,"Non-holiday"
"5317",2015-08-13,"Non-holiday"
"5318",2015-08-14,"Non-holiday"
"5319",2015-08-15,"Non-holiday"
"5320",2015-08-16,"Non-holiday"
"5321",2015-08-17,"Non-holiday"
"5322",2015-08-18,"Non-holiday"
"5323",2015-08-19,"Non-holiday"
"5324",2015-08-20,"Non-holiday"
"5325",2015-08-21,"Non-holiday"
"5326",2015-08-22,"Non-holiday"
"5327",2015-08-23,"Non-holiday"
"5328",2015-08-24,"Non-holiday"
"5329",2015-08-25,"Non-holiday"
"5330",2015-08-26,"Non-holiday"
"5331",2015-08-27,"Non-holiday"
"5332",2015-08-28,"Non-holiday"
"5333",2015-08-29,"Non-holiday"
"5334",2015-08-30,"Non-holiday"
"5335",2015-08-31,"Non-holiday"
"5336",2015-09-01,"Non-holiday"
"5337",2015-09-02,"Non-holiday"
"5338",2015-09-03,"Non-holiday"
"5339",2015-09-04,"Non-holiday"
"5340",2015-09-05,"Non-holiday"
"5341",2015-09-06,"Non-holiday"
"5342",2015-09-07,"Holiday"
"5343",2015-09-08,"Non-holiday"
"5344",2015-09-09,"Non-holiday"
"5345",2015-09-10,"Non-holiday"
"5346",2015-09-11,"Non-holiday"
"5347",2015-09-12,"Non-holiday"
"5348",2015-09-13,"Non-holiday"
"5349",2015-09-14,"Non-holiday"
"5350",2015-09-15,"Non-holiday"
"5351",2015-09-16,"Non-holiday"
"5352",2015-09-17,"Non-holiday"
"5353",2015-09-18,"Non-holiday"
"5354",2015-09-19,"Non-holiday"
"5355",2015-09-20,"Non-holiday"
"5356",2015-09-21,"Non-holiday"
"5357",2015-09-22,"Non-holiday"
"5358",2015-09-23,"Non-holiday"
"5359",2015-09-24,"Non-holiday"
"5360",2015-09-25,"Non-holiday"
"5361",2015-09-26,"Non-holiday"
"5362",2015-09-27,"Non-holiday"
"5363",2015-09-28,"Non-holiday"
"5364",2015-09-29,"Non-holiday"
"5365",2015-09-30,"Non-holiday"
"5366",2015-10-01,"Non-holiday"
"5367",2015-10-02,"Non-holiday"
"5368",2015-10-03,"Non-holiday"
"5369",2015-10-04,"Non-holiday"
"5370",2015-10-05,"Non-holiday"
"5371",2015-10-06,"Non-holiday"
"5372",2015-10-07,"Non-holiday"
"5373",2015-10-08,"Non-holiday"
"5374",2015-10-09,"Non-holiday"
"5375",2015-10-10,"Non-holiday"
"5376",2015-10-11,"Non-holiday"
"5377",2015-10-12,"Non-holiday"
"5378",2015-10-13,"Non-holiday"
"5379",2015-10-14,"Non-holiday"
"5380",2015-10-15,"Non-holiday"
"5381",2015-10-16,"Non-holiday"
"5382",2015-10-17,"Non-holiday"
"5383",2015-10-18,"Non-holiday"
"5384",2015-10-19,"Non-holiday"
"5385",2015-10-20,"Non-holiday"
"5386",2015-10-21,"Non-holiday"
"5387",2015-10-22,"Non-holiday"
"5388",2015-10-23,"Non-holiday"
"5389",2015-10-24,"Non-holiday"
"5390",2015-10-25,"Non-holiday"
"5391",2015-10-26,"Non-holiday"
"5392",2015-10-27,"Non-holiday"
"5393",2015-10-28,"Non-holiday"
"5394",2015-10-29,"Non-holiday"
"5395",2015-10-30,"Non-holiday"
"5396",2015-10-31,"Non-holiday"
"5397",2015-11-01,"Non-holiday"
"5398",2015-11-02,"Non-holiday"
"5399",2015-11-03,"Non-holiday"
"5400",2015-11-04,"Non-holiday"
"5401",2015-11-05,"Non-holiday"
"5402",2015-11-06,"Non-holiday"
"5403",2015-11-07,"Non-holiday"
"5404",2015-11-08,"Non-holiday"
"5405",2015-11-09,"Non-holiday"
"5406",2015-11-10,"Non-holiday"
"5407",2015-11-11,"Non-holiday"
"5408",2015-11-12,"Non-holiday"
"5409",2015-11-13,"Non-holiday"
"5410",2015-11-14,"Non-holiday"
"5411",2015-11-15,"Non-holiday"
"5412",2015-11-16,"Non-holiday"
"5413",2015-11-17,"Non-holiday"
"5414",2015-11-18,"Non-holiday"
"5415",2015-11-19,"Non-holiday"
"5416",2015-11-20,"Non-holiday"
"5417",2015-11-21,"Non-holiday"
"5418",2015-11-22,"Non-holiday"
"5419",2015-11-23,"Non-holiday"
"5420",2015-11-24,"Non-holiday"
"5421",2015-11-25,"Non-holiday"
"5422",2015-11-26,"Holiday"
"5423",2015-11-27,"Holiday"
"5424",2015-11-28,"Non-holiday"
"5425",2015-11-29,"Non-holiday"
"5426",2015-11-30,"Non-holiday"
"5427",2015-12-01,"Non-holiday"
"5428",2015-12-02,"Non-holiday"
"5429",2015-12-03,"Non-holiday"
"5430",2015-12-04,"Non-holiday"
"5431",2015-12-05,"Non-holiday"
"5432",2015-12-06,"Non-holiday"
"5433",2015-12-07,"Non-holiday"
"5434",2015-12-08,"Non-holiday"
"5435",2015-12-09,"Non-holiday"
"5436",2015-12-10,"Non-holiday"
"5437",2015-12-11,"Non-holiday"
"5438",2015-12-12,"Non-holiday"
"5439",2015-12-13,"Non-holiday"
"5440",2015-12-14,"Non-holiday"
"5441",2015-12-15,"Non-holiday"
"5442",2015-12-16,"Non-holiday"
"5443",2015-12-17,"Non-holiday"
"5444",2015-12-18,"Non-holiday"
"5445",2015-12-19,"Non-holiday"
"5446",2015-12-20,"Non-holiday"
"5447",2015-12-21,"Non-holiday"
"5448",2015-12-22,"Non-holiday"
"5449",2015-12-23,"Non-holiday"
"5450",2015-12-24,"Holiday"
"5451",2015-12-25,"Holiday"
"5452",2015-12-26,"Non-holiday"
"5453",2015-12-27,"Non-holiday"
"5454",2015-12-28,"Non-holiday"
"5455",2015-12-29,"Non-holiday"
"5456",2015-12-30,"Non-holiday"
"5457",2015-12-31,"Non-holiday"
"5458",2016-01-01,"Holiday"
"5459",2016-01-02,"Non-holiday"
"5460",2016-01-03,"Non-holiday"
"5461",2016-01-04,"Non-holiday"
"5462",2016-01-05,"Non-holiday"
"5463",2016-01-06,"Non-holiday"
"5464",2016-01-07,"Non-holiday"
"5465",2016-01-08,"Non-holiday"
"5466",2016-01-09,"Non-holiday"
"5467",2016-01-10,"Non-holiday"
"5468",2016-01-11,"Non-holiday"
"5469",2016-01-12,"Non-holiday"
"5470",2016-01-13,"Non-holiday"
"5471",2016-01-14,"Non-holiday"
"5472",2016-01-15,"Non-holiday"
"5473",2016-01-16,"Non-holiday"
"5474",2016-01-17,"Non-holiday"
"5475",2016-01-18,"Holiday"
"5476",2016-01-19,"Non-holiday"
"5477",2016-01-20,"Non-holiday"
"5478",2016-01-21,"Non-holiday"
"5479",2016-01-22,"Non-holiday"
"5480",2016-01-23,"Non-holiday"
"5481",2016-01-24,"Non-holiday"
"5482",2016-01-25,"Non-holiday"
"5483",2016-01-26,"Non-holiday"
"5484",2016-01-27,"Non-holiday"
"5485",2016-01-28,"Non-holiday"
"5486",2016-01-29,"Non-holiday"
"5487",2016-01-30,"Non-holiday"
"5488",2016-01-31,"Non-holiday"
"5489",2016-02-01,"Non-holiday"
"5490",2016-02-02,"Non-holiday"
"5491",2016-02-03,"Non-holiday"
"5492",2016-02-04,"Non-holiday"
"5493",2016-02-05,"Non-holiday"
"5494",2016-02-06,"Non-holiday"
"5495",2016-02-07,"Non-holiday"
"5496",2016-02-08,"Non-holiday"
"5497",2016-02-09,"Non-holiday"
"5498",2016-02-10,"Non-holiday"
"5499",2016-02-11,"Non-holiday"
"5500",2016-02-12,"Non-holiday"
"5501",2016-02-13,"Non-holiday"
"5502",2016-02-14,"Non-holiday"
"5503",2016-02-15,"Holiday"
"5504",2016-02-16,"Non-holiday"
"5505",2016-02-17,"Non-holiday"
"5506",2016-02-18,"Non-holiday"
"5507",2016-02-19,"Non-holiday"
"5508",2016-02-20,"Non-holiday"
"5509",2016-02-21,"Non-holiday"
"5510",2016-02-22,"Non-holiday"
"5511",2016-02-23,"Non-holiday"
"5512",2016-02-24,"Non-holiday"
"5513",2016-02-25,"Non-holiday"
"5514",2016-02-26,"Non-holiday"
"5515",2016-02-27,"Non-holiday"
"5516",2016-02-28,"Non-holiday"
"5517",2016-02-29,"Non-holiday"
"5518",2016-03-01,"Non-holiday"
"5519",2016-03-02,"Non-holiday"
"5520",2016-03-03,"Non-holiday"
"5521",2016-03-04,"Non-holiday"
"5522",2016-03-05,"Non-holiday"
"5523",2016-03-06,"Non-holiday"
"5524",2016-03-07,"Non-holiday"
"5525",2016-03-08,"Non-holiday"
"5526",2016-03-09,"Non-holiday"
"5527",2016-03-10,"Non-holiday"
"5528",2016-03-11,"Non-holiday"
"5529",2016-03-12,"Non-holiday"
"5530",2016-03-13,"Non-holiday"
"5531",2016-03-14,"Non-holiday"
"5532",2016-03-15,"Non-holiday"
"5533",2016-03-16,"Non-holiday"
"5534",2016-03-17,"Non-holiday"
"5535",2016-03-18,"Non-holiday"
"5536",2016-03-19,"Non-holiday"
"5537",2016-03-20,"Non-holiday"
"5538",2016-03-21,"Non-holiday"
"5539",2016-03-22,"Non-holiday"
"5540",2016-03-23,"Non-holiday"
"5541",2016-03-24,"Non-holiday"
"5542",2016-03-25,"Non-holiday"
"5543",2016-03-26,"Non-holiday"
"5544",2016-03-27,"Non-holiday"
"5545",2016-03-28,"Non-holiday"
"5546",2016-03-29,"Non-holiday"
"5547",2016-03-30,"Non-holiday"
"5548",2016-03-31,"Non-holiday"
"5549",2016-04-01,"Non-holiday"
"5550",2016-04-02,"Non-holiday"
"5551",2016-04-03,"Non-holiday"
"5552",2016-04-04,"Non-holiday"
"5553",2016-04-05,"Non-holiday"
"5554",2016-04-06,"Non-holiday"
"5555",2016-04-07,"Non-holiday"
"5556",2016-04-08,"Non-holiday"
"5557",2016-04-09,"Non-holiday"
"5558",2016-04-10,"Non-holiday"
"5559",2016-04-11,"Non-holiday"
"5560",2016-04-12,"Non-holiday"
"5561",2016-04-13,"Non-holiday"
"5562",2016-04-14,"Non-holiday"
"5563",2016-04-15,"Non-holiday"
"5564",2016-04-16,"Non-holiday"
"5565",2016-04-17,"Non-holiday"
"5566",2016-04-18,"Non-holiday"
"5567",2016-04-19,"Non-holiday"
"5568",2016-04-20,"Non-holiday"
"5569",2016-04-21,"Non-holiday"
"5570",2016-04-22,"Non-holiday"
"5571",2016-04-23,"Non-holiday"
"5572",2016-04-24,"Non-holiday"
"5573",2016-04-25,"Non-holiday"
"5574",2016-04-26,"Non-holiday"
"5575",2016-04-27,"Non-holiday"
"5576",2016-04-28,"Non-holiday"
"5577",2016-04-29,"Non-holiday"
"5578",2016-04-30,"Non-holiday"
"5579",2016-05-01,"Non-holiday"
"5580",2016-05-02,"Non-holiday"
"5581",2016-05-03,"Non-holiday"
"5582",2016-05-04,"Non-holiday"
"5583",2016-05-05,"Non-holiday"
"5584",2016-05-06,"Non-holiday"
"5585",2016-05-07,"Non-holiday"
"5586",2016-05-08,"Non-holiday"
"5587",2016-05-09,"Non-holiday"
"5588",2016-05-10,"Non-holiday"
"5589",2016-05-11,"Non-holiday"
"5590",2016-05-12,"Non-holiday"
"5591",2016-05-13,"Non-holiday"
"5592",2016-05-14,"Non-holiday"
"5593",2016-05-15,"Non-holiday"
"5594",2016-05-16,"Non-holiday"
"5595",2016-05-17,"Non-holiday"
"5596",2016-05-18,"Non-holiday"
"5597",2016-05-19,"Non-holiday"
"5598",2016-05-20,"Non-holiday"
"5599",2016-05-21,"Non-holiday"
"5600",2016-05-22,"Non-holiday"
"5601",2016-05-23,"Non-holiday"
"5602",2016-05-24,"Non-holiday"
"5603",2016-05-25,"Non-holiday"
"5604",2016-05-26,"Non-holiday"
"5605",2016-05-27,"Non-holiday"
"5606",2016-05-28,"Non-holiday"
"5607",2016-05-29,"Non-holiday"
"5608",2016-05-30,"Holiday"
"5609",2016-05-31,"Non-holiday"
"5610",2016-06-01,"Non-holiday"
"5611",2016-06-02,"Non-holiday"
"5612",2016-06-03,"Non-holiday"
"5613",2016-06-04,"Non-holiday"
"5614",2016-06-05,"Non-holiday"
"5615",2016-06-06,"Non-holiday"
"5616",2016-06-07,"Non-holiday"
"5617",2016-06-08,"Non-holiday"
"5618",2016-06-09,"Non-holiday"
"5619",2016-06-10,"Non-holiday"
"5620",2016-06-11,"Non-holiday"
"5621",2016-06-12,"Non-holiday"
"5622",2016-06-13,"Non-holiday"
"5623",2016-06-14,"Non-holiday"
"5624",2016-06-15,"Non-holiday"
"5625",2016-06-16,"Non-holiday"
"5626",2016-06-17,"Non-holiday"
"5627",2016-06-18,"Non-holiday"
"5628",2016-06-19,"Non-holiday"
"5629",2016-06-20,"Non-holiday"
"5630",2016-06-21,"Non-holiday"
"5631",2016-06-22,"Non-holiday"
"5632",2016-06-23,"Non-holiday"
"5633",2016-06-24,"Non-holiday"
"5634",2016-06-25,"Non-holiday"
"5635",2016-06-26,"Non-holiday"
"5636",2016-06-27,"Non-holiday"
"5637",2016-06-28,"Non-holiday"
"5638",2016-06-29,"Non-holiday"
"5639",2016-06-30,"Non-holiday"
"5640",2016-07-01,"Non-holiday"
"5641",2016-07-02,"Non-holiday"
"5642",2016-07-03,"Non-holiday"
"5643",2016-07-04,"Holiday"
"5644",2016-07-05,"Non-holiday"
"5645",2016-07-06,"Non-holiday"
"5646",2016-07-07,"Non-holiday"
"5647",2016-07-08,"Non-holiday"
"5648",2016-07-09,"Non-holiday"
"5649",2016-07-10,"Non-holiday"
"5650",2016-07-11,"Non-holiday"
"5651",2016-07-12,"Non-holiday"
"5652",2016-07-13,"Non-holiday"
"5653",2016-07-14,"Non-holiday"
"5654",2016-07-15,"Non-holiday"
"5655",2016-07-16,"Non-holiday"
"5656",2016-07-17,"Non-holiday"
"5657",2016-07-18,"Non-holiday"
"5658",2016-07-19,"Non-holiday"
"5659",2016-07-20,"Non-holiday"
"5660",2016-07-21,"Non-holiday"
"5661",2016-07-22,"Non-holiday"
"5662",2016-07-23,"Non-holiday"
"5663",2016-07-24,"Non-holiday"
"5664",2016-07-25,"Non-holiday"
"5665",2016-07-26,"Non-holiday"
"5666",2016-07-27,"Non-holiday"
"5667",2016-07-28,"Non-holiday"
"5668",2016-07-29,"Non-holiday"
"5669",2016-07-30,"Non-holiday"
"5670",2016-07-31,"Non-holiday"
"5671",2016-08-01,"Non-holiday"
"5672",2016-08-02,"Non-holiday"
"5673",2016-08-03,"Non-holiday"
"5674",2016-08-04,"Non-holiday"
"5675",2016-08-05,"Non-holiday"
"5676",2016-08-06,"Non-holiday"
"5677",2016-08-07,"Non-holiday"
"5678",2016-08-08,"Non-holiday"
"5679",2016-08-09,"Non-holiday"
"5680",2016-08-10,"Non-holiday"
"5681",2016-08-11,"Non-holiday"
"5682",2016-08-12,"Non-holiday"
"5683",2016-08-13,"Non-holiday"
"5684",2016-08-14,"Non-holiday"
"5685",2016-08-15,"Non-holiday"
"5686",2016-08-16,"Non-holiday"
