"","date","lag_14_name","Rides","name","description"
"7244",2016-03-28,"l14_41400",10.871,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7245",2016-03-29,"l14_41400",11.199,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7246",2016-03-30,"l14_41400",11.233,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7247",2016-03-31,"l14_41400",11.566,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7248",2016-04-01,"l14_41400",11.75,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7249",2016-04-04,"l14_41400",10.22,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7250",2016-04-05,"l14_41400",10.542,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7251",2016-04-06,"l14_41400",10.225,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7252",2016-04-07,"l14_41400",9.994,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7253",2016-04-08,"l14_41400",10.905,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7254",2016-04-11,"l14_41400",10.307,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7255",2016-04-12,"l14_41400",11.087,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7256",2016-04-13,"l14_41400",10.881,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7257",2016-04-14,"l14_41400",10.926,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7258",2016-04-15,"l14_41400",12.166,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7259",2016-04-18,"l14_41400",10.578,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7260",2016-04-19,"l14_41400",11.039,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7261",2016-04-20,"l14_41400",10.957,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7262",2016-04-21,"l14_41400",11.248,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7263",2016-04-22,"l14_41400",11.531,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7264",2016-04-25,"l14_41400",10.885,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7265",2016-04-26,"l14_41400",10.895,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7266",2016-04-27,"l14_41400",11.127,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7267",2016-04-28,"l14_41400",11.265,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7268",2016-04-29,"l14_41400",12.062,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7269",2016-05-02,"l14_41400",10.629,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7270",2016-05-03,"l14_41400",10.815,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7271",2016-05-04,"l14_41400",10.663,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7272",2016-05-05,"l14_41400",10.938,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7273",2016-05-06,"l14_41400",10.974,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7274",2016-05-09,"l14_41400",10.804,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7275",2016-05-10,"l14_41400",10.981,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7276",2016-05-11,"l14_41400",11.11,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7277",2016-05-12,"l14_41400",12.259,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7278",2016-05-13,"l14_41400",12.57,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7279",2016-05-16,"l14_41400",10.666,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7280",2016-05-17,"l14_41400",11.346,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7281",2016-05-18,"l14_41400",11.001,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7282",2016-05-19,"l14_41400",11.558,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7283",2016-05-20,"l14_41400",12.338,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7284",2016-05-23,"l14_41400",10.637,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7285",2016-05-24,"l14_41400",11.025,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7286",2016-05-25,"l14_41400",11.621,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7287",2016-05-26,"l14_41400",11.316,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7288",2016-05-27,"l14_41400",12.157,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7289",2016-05-30,"l14_41400",10.23,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7290",2016-05-31,"l14_41400",10.551,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7291",2016-06-01,"l14_41400",10.437,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7292",2016-06-02,"l14_41400",10.785,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7293",2016-06-03,"l14_41400",11.49,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7294",2016-06-06,"l14_41400",10.589,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7295",2016-06-07,"l14_41400",10.724,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7296",2016-06-08,"l14_41400",10.452,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7297",2016-06-09,"l14_41400",11.341,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7298",2016-06-10,"l14_41400",11.977,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7299",2016-06-13,"l14_41400",6.724,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7300",2016-06-14,"l14_41400",10.43,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7301",2016-06-15,"l14_41400",11.167,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7302",2016-06-16,"l14_41400",11.211,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7303",2016-06-17,"l14_41400",12.302,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7304",2016-06-20,"l14_41400",11.152,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7305",2016-06-21,"l14_41400",15.335,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7306",2016-06-22,"l14_41400",11.223,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7307",2016-06-23,"l14_41400",11.087,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7308",2016-06-24,"l14_41400",17.085,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7309",2016-06-27,"l14_41400",11.229,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7310",2016-06-28,"l14_41400",11.606,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7311",2016-06-29,"l14_41400",11.211,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7312",2016-06-30,"l14_41400",11.373,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7313",2016-07-01,"l14_41400",13.535,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7314",2016-07-04,"l14_41400",11.243,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7315",2016-07-05,"l14_41400",12.248,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7316",2016-07-06,"l14_41400",14.259,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7317",2016-07-07,"l14_41400",13.143,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7318",2016-07-08,"l14_41400",11.809,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7319",2016-07-11,"l14_41400",10.434,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7320",2016-07-12,"l14_41400",11.117,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7321",2016-07-13,"l14_41400",11.003,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7322",2016-07-14,"l14_41400",12.141,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7323",2016-07-15,"l14_41400",12.978,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7324",2016-07-18,"l14_41400",10.616,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7325",2016-07-19,"l14_41400",11.085,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7326",2016-07-20,"l14_41400",11.964,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7327",2016-07-21,"l14_41400",11.665,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7328",2016-07-22,"l14_41400",12.864,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7329",2016-07-25,"l14_41400",11.141,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7330",2016-07-26,"l14_41400",11.113,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7331",2016-07-27,"l14_41400",10.91,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7332",2016-07-28,"l14_41400",11.481,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7333",2016-07-29,"l14_41400",12.555,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7334",2016-08-01,"l14_41400",11.342,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7335",2016-08-02,"l14_41400",11.723,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7336",2016-08-03,"l14_41400",11.641,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7337",2016-08-04,"l14_41400",11.633,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7338",2016-08-05,"l14_41400",11.828,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7339",2016-08-08,"l14_41400",14.142,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7340",2016-08-09,"l14_41400",13.878,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7341",2016-08-10,"l14_41400",16.732,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7342",2016-08-11,"l14_41400",14.483,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7343",2016-08-12,"l14_41400",14.708,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7344",2016-08-15,"l14_41400",12.193,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7345",2016-08-16,"l14_41400",11.563,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7346",2016-08-17,"l14_41400",11.736,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7347",2016-08-18,"l14_41400",11.457,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7348",2016-08-19,"l14_41400",12.398,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7349",2016-08-22,"l14_41400",10.561,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7350",2016-08-23,"l14_41400",11.375,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7351",2016-08-24,"l14_41400",11.539,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7352",2016-08-25,"l14_41400",15.025,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7353",2016-08-26,"l14_41400",11.263,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7354",2016-01-01,"l14_41420",6.438,"Addison","Addison (Red Line)"
"7355",2016-01-04,"l14_41420",5.073,"Addison","Addison (Red Line)"
"7356",2016-01-05,"l14_41420",5.102,"Addison","Addison (Red Line)"
"7357",2016-01-06,"l14_41420",4.013,"Addison","Addison (Red Line)"
"7358",2016-01-07,"l14_41420",2.394,"Addison","Addison (Red Line)"
"7359",2016-01-08,"l14_41420",0.946,"Addison","Addison (Red Line)"
"7360",2016-01-11,"l14_41420",3.446,"Addison","Addison (Red Line)"
"7361",2016-01-12,"l14_41420",4.38,"Addison","Addison (Red Line)"
"7362",2016-01-13,"l14_41420",4.641,"Addison","Addison (Red Line)"
"7363",2016-01-14,"l14_41420",5.467,"Addison","Addison (Red Line)"
"7364",2016-01-15,"l14_41420",5.631,"Addison","Addison (Red Line)"
"7365",2016-01-18,"l14_41420",6.311,"Addison","Addison (Red Line)"
"7366",2016-01-19,"l14_41420",6.427,"Addison","Addison (Red Line)"
"7367",2016-01-20,"l14_41420",6.481,"Addison","Addison (Red Line)"
"7368",2016-01-21,"l14_41420",6.703,"Addison","Addison (Red Line)"
"7369",2016-01-22,"l14_41420",6.61,"Addison","Addison (Red Line)"
"7370",2016-01-25,"l14_41420",6.103,"Addison","Addison (Red Line)"
"7371",2016-01-26,"l14_41420",6.349,"Addison","Addison (Red Line)"
"7372",2016-01-27,"l14_41420",6.219,"Addison","Addison (Red Line)"
"7373",2016-01-28,"l14_41420",6.643,"Addison","Addison (Red Line)"
"7374",2016-01-29,"l14_41420",6.787,"Addison","Addison (Red Line)"
"7375",2016-02-01,"l14_41420",3.685,"Addison","Addison (Red Line)"
"7376",2016-02-02,"l14_41420",6.245,"Addison","Addison (Red Line)"
"7377",2016-02-03,"l14_41420",6.52,"Addison","Addison (Red Line)"
"7378",2016-02-04,"l14_41420",6.68,"Addison","Addison (Red Line)"
"7379",2016-02-05,"l14_41420",6.811,"Addison","Addison (Red Line)"
"7380",2016-02-08,"l14_41420",6.435,"Addison","Addison (Red Line)"
"7381",2016-02-09,"l14_41420",6.695,"Addison","Addison (Red Line)"
"7382",2016-02-10,"l14_41420",6.576,"Addison","Addison (Red Line)"
"7383",2016-02-11,"l14_41420",6.781,"Addison","Addison (Red Line)"
"7384",2016-02-12,"l14_41420",6.823,"Addison","Addison (Red Line)"
"7385",2016-02-15,"l14_41420",6.562,"Addison","Addison (Red Line)"
"7386",2016-02-16,"l14_41420",6.421,"Addison","Addison (Red Line)"
"7387",2016-02-17,"l14_41420",6.681,"Addison","Addison (Red Line)"
"7388",2016-02-18,"l14_41420",6.832,"Addison","Addison (Red Line)"
"7389",2016-02-19,"l14_41420",6.435,"Addison","Addison (Red Line)"
"7390",2016-02-22,"l14_41420",6.216,"Addison","Addison (Red Line)"
"7391",2016-02-23,"l14_41420",6.412,"Addison","Addison (Red Line)"
"7392",2016-02-24,"l14_41420",6.357,"Addison","Addison (Red Line)"
"7393",2016-02-25,"l14_41420",6.526,"Addison","Addison (Red Line)"
"7394",2016-02-26,"l14_41420",6.417,"Addison","Addison (Red Line)"
"7395",2016-02-29,"l14_41420",5.056,"Addison","Addison (Red Line)"
"7396",2016-03-01,"l14_41420",6.602,"Addison","Addison (Red Line)"
"7397",2016-03-02,"l14_41420",6.625,"Addison","Addison (Red Line)"
"7398",2016-03-03,"l14_41420",6.793,"Addison","Addison (Red Line)"
"7399",2016-03-04,"l14_41420",6.839,"Addison","Addison (Red Line)"
"7400",2016-03-07,"l14_41420",6.46,"Addison","Addison (Red Line)"
"7401",2016-03-08,"l14_41420",6.676,"Addison","Addison (Red Line)"
"7402",2016-03-09,"l14_41420",6.333,"Addison","Addison (Red Line)"
"7403",2016-03-10,"l14_41420",6.844,"Addison","Addison (Red Line)"
"7404",2016-03-11,"l14_41420",6.766,"Addison","Addison (Red Line)"
"7405",2016-03-14,"l14_41420",6.309,"Addison","Addison (Red Line)"
"7406",2016-03-15,"l14_41420",6.605,"Addison","Addison (Red Line)"
"7407",2016-03-16,"l14_41420",6.487,"Addison","Addison (Red Line)"
"7408",2016-03-17,"l14_41420",6.677,"Addison","Addison (Red Line)"
"7409",2016-03-18,"l14_41420",6.732,"Addison","Addison (Red Line)"
"7410",2016-03-21,"l14_41420",6.687,"Addison","Addison (Red Line)"
"7411",2016-03-22,"l14_41420",7.228,"Addison","Addison (Red Line)"
"7412",2016-03-23,"l14_41420",6.719,"Addison","Addison (Red Line)"
"7413",2016-03-24,"l14_41420",6.786,"Addison","Addison (Red Line)"
"7414",2016-03-25,"l14_41420",7.469,"Addison","Addison (Red Line)"
"7415",2016-03-28,"l14_41420",6.759,"Addison","Addison (Red Line)"
"7416",2016-03-29,"l14_41420",6.698,"Addison","Addison (Red Line)"
"7417",2016-03-30,"l14_41420",6.85,"Addison","Addison (Red Line)"
"7418",2016-03-31,"l14_41420",7.318,"Addison","Addison (Red Line)"
"7419",2016-04-01,"l14_41420",7.145,"Addison","Addison (Red Line)"
"7420",2016-04-04,"l14_41420",6.104,"Addison","Addison (Red Line)"
"7421",2016-04-05,"l14_41420",5.961,"Addison","Addison (Red Line)"
"7422",2016-04-06,"l14_41420",6.11,"Addison","Addison (Red Line)"
"7423",2016-04-07,"l14_41420",6.077,"Addison","Addison (Red Line)"
"7424",2016-04-08,"l14_41420",6.03,"Addison","Addison (Red Line)"
"7425",2016-04-11,"l14_41420",6.408,"Addison","Addison (Red Line)"
"7426",2016-04-12,"l14_41420",6.99,"Addison","Addison (Red Line)"
"7427",2016-04-13,"l14_41420",7.085,"Addison","Addison (Red Line)"
"7428",2016-04-14,"l14_41420",6.8,"Addison","Addison (Red Line)"
"7429",2016-04-15,"l14_41420",7.024,"Addison","Addison (Red Line)"
"7430",2016-04-18,"l14_41420",6.559,"Addison","Addison (Red Line)"
"7431",2016-04-19,"l14_41420",6.953,"Addison","Addison (Red Line)"
"7432",2016-04-20,"l14_41420",6.887,"Addison","Addison (Red Line)"
"7433",2016-04-21,"l14_41420",7.257,"Addison","Addison (Red Line)"
"7434",2016-04-22,"l14_41420",7.132,"Addison","Addison (Red Line)"
"7435",2016-04-25,"l14_41420",15.232,"Addison","Addison (Red Line)"
"7436",2016-04-26,"l14_41420",7.609,"Addison","Addison (Red Line)"
"7437",2016-04-27,"l14_41420",13.079,"Addison","Addison (Red Line)"
"7438",2016-04-28,"l14_41420",13.863,"Addison","Addison (Red Line)"
"7439",2016-04-29,"l14_41420",14.51,"Addison","Addison (Red Line)"
"7440",2016-05-02,"l14_41420",6.67,"Addison","Addison (Red Line)"
"7441",2016-05-03,"l14_41420",6.489,"Addison","Addison (Red Line)"
"7442",2016-05-04,"l14_41420",6.663,"Addison","Addison (Red Line)"
"7443",2016-05-05,"l14_41420",7.25,"Addison","Addison (Red Line)"
"7444",2016-05-06,"l14_41420",6.766,"Addison","Addison (Red Line)"
"7445",2016-05-09,"l14_41420",6.825,"Addison","Addison (Red Line)"
"7446",2016-05-10,"l14_41420",13.022,"Addison","Addison (Red Line)"
"7447",2016-05-11,"l14_41420",10.275,"Addison","Addison (Red Line)"
"7448",2016-05-12,"l14_41420",13.03,"Addison","Addison (Red Line)"
"7449",2016-05-13,"l14_41420",14.023,"Addison","Addison (Red Line)"
"7450",2016-05-16,"l14_41420",6.701,"Addison","Addison (Red Line)"
"7451",2016-05-17,"l14_41420",6.755,"Addison","Addison (Red Line)"
"7452",2016-05-18,"l14_41420",6.861,"Addison","Addison (Red Line)"
"7453",2016-05-19,"l14_41420",13.531,"Addison","Addison (Red Line)"
"7454",2016-05-20,"l14_41420",16.186,"Addison","Addison (Red Line)"
"7455",2016-05-23,"l14_41420",10.158,"Addison","Addison (Red Line)"
"7456",2016-05-24,"l14_41420",11.395,"Addison","Addison (Red Line)"
"7457",2016-05-25,"l14_41420",16.727,"Addison","Addison (Red Line)"
"7458",2016-05-26,"l14_41420",7.253,"Addison","Addison (Red Line)"
"7459",2016-05-27,"l14_41420",15.705,"Addison","Addison (Red Line)"
"7460",2016-05-30,"l14_41420",6.865,"Addison","Addison (Red Line)"
"7461",2016-05-31,"l14_41420",6.657,"Addison","Addison (Red Line)"
"7462",2016-06-01,"l14_41420",6.922,"Addison","Addison (Red Line)"
"7463",2016-06-02,"l14_41420",7.219,"Addison","Addison (Red Line)"
"7464",2016-06-03,"l14_41420",6.929,"Addison","Addison (Red Line)"
"7465",2016-06-06,"l14_41420",6.755,"Addison","Addison (Red Line)"
"7466",2016-06-07,"l14_41420",6.96,"Addison","Addison (Red Line)"
"7467",2016-06-08,"l14_41420",6.613,"Addison","Addison (Red Line)"
"7468",2016-06-09,"l14_41420",7.315,"Addison","Addison (Red Line)"
"7469",2016-06-10,"l14_41420",17.054,"Addison","Addison (Red Line)"
"7470",2016-06-13,"l14_41420",13.037,"Addison","Addison (Red Line)"
"7471",2016-06-14,"l14_41420",13.287,"Addison","Addison (Red Line)"
"7472",2016-06-15,"l14_41420",13.93,"Addison","Addison (Red Line)"
"7473",2016-06-16,"l14_41420",15.552,"Addison","Addison (Red Line)"
"7474",2016-06-17,"l14_41420",16.339,"Addison","Addison (Red Line)"
"7475",2016-06-20,"l14_41420",6.865,"Addison","Addison (Red Line)"
"7476",2016-06-21,"l14_41420",7.237,"Addison","Addison (Red Line)"
"7477",2016-06-22,"l14_41420",7.154,"Addison","Addison (Red Line)"
"7478",2016-06-23,"l14_41420",7.324,"Addison","Addison (Red Line)"
"7479",2016-06-24,"l14_41420",7.972,"Addison","Addison (Red Line)"
"7480",2016-06-27,"l14_41420",6.874,"Addison","Addison (Red Line)"
"7481",2016-06-28,"l14_41420",6.94,"Addison","Addison (Red Line)"
"7482",2016-06-29,"l14_41420",7.115,"Addison","Addison (Red Line)"
"7483",2016-06-30,"l14_41420",7.444,"Addison","Addison (Red Line)"
"7484",2016-07-01,"l14_41420",18.792,"Addison","Addison (Red Line)"
"7485",2016-07-04,"l14_41420",15.414,"Addison","Addison (Red Line)"
"7486",2016-07-05,"l14_41420",15.637,"Addison","Addison (Red Line)"
"7487",2016-07-06,"l14_41420",15.757,"Addison","Addison (Red Line)"
"7488",2016-07-07,"l14_41420",6.839,"Addison","Addison (Red Line)"
"7489",2016-07-08,"l14_41420",11.847,"Addison","Addison (Red Line)"
"7490",2016-07-11,"l14_41420",6.477,"Addison","Addison (Red Line)"
"7491",2016-07-12,"l14_41420",6.454,"Addison","Addison (Red Line)"
"7492",2016-07-13,"l14_41420",6.666,"Addison","Addison (Red Line)"
"7493",2016-07-14,"l14_41420",13.251,"Addison","Addison (Red Line)"
"7494",2016-07-15,"l14_41420",6.747,"Addison","Addison (Red Line)"
"7495",2016-07-18,"l14_41420",11.633,"Addison","Addison (Red Line)"
"7496",2016-07-19,"l14_41420",15.154,"Addison","Addison (Red Line)"
"7497",2016-07-20,"l14_41420",15.837,"Addison","Addison (Red Line)"
"7498",2016-07-21,"l14_41420",11.653,"Addison","Addison (Red Line)"
"7499",2016-07-22,"l14_41420",10.13,"Addison","Addison (Red Line)"
"7500",2016-07-25,"l14_41420",6.448,"Addison","Addison (Red Line)"
"7501",2016-07-26,"l14_41420",6.733,"Addison","Addison (Red Line)"
"7502",2016-07-27,"l14_41420",6.404,"Addison","Addison (Red Line)"
"7503",2016-07-28,"l14_41420",6.984,"Addison","Addison (Red Line)"
"7504",2016-07-29,"l14_41420",18.389,"Addison","Addison (Red Line)"
"7505",2016-08-01,"l14_41420",15.855,"Addison","Addison (Red Line)"
"7506",2016-08-02,"l14_41420",15.887,"Addison","Addison (Red Line)"
"7507",2016-08-03,"l14_41420",16.615,"Addison","Addison (Red Line)"
"7508",2016-08-04,"l14_41420",6.995,"Addison","Addison (Red Line)"
"7509",2016-08-05,"l14_41420",6.941,"Addison","Addison (Red Line)"
"7510",2016-08-08,"l14_41420",6.566,"Addison","Addison (Red Line)"
"7511",2016-08-09,"l14_41420",7.365,"Addison","Addison (Red Line)"
"7512",2016-08-10,"l14_41420",15.788,"Addison","Addison (Red Line)"
"7513",2016-08-11,"l14_41420",16.025,"Addison","Addison (Red Line)"
"7514",2016-08-12,"l14_41420",19.512,"Addison","Addison (Red Line)"
"7515",2016-08-15,"l14_41420",15.915,"Addison","Addison (Red Line)"
"7516",2016-08-16,"l14_41420",14.482,"Addison","Addison (Red Line)"
"7517",2016-08-17,"l14_41420",16.427,"Addison","Addison (Red Line)"
"7518",2016-08-18,"l14_41420",6.742,"Addison","Addison (Red Line)"
"7519",2016-08-19,"l14_41420",6.94,"Addison","Addison (Red Line)"
"7520",2016-08-22,"l14_41420",6.473,"Addison","Addison (Red Line)"
"7521",2016-08-23,"l14_41420",14.536,"Addison","Addison (Red Line)"
"7522",2016-08-24,"l14_41420",14.662,"Addison","Addison (Red Line)"
"7523",2016-08-25,"l14_41420",15.078,"Addison","Addison (Red Line)"
"7524",2016-08-26,"l14_41420",16.293,"Addison","Addison (Red Line)"
"7525",2016-01-01,"l14_41440",2.674,"Addison","Addison (Brown Line)"
